job_name,company_name,jd,skills,date_posted,yoe,location,website,job_function,industry,specialization,qualification,hiring_location,role,vacancies
React Js Developer,Virtualware Innovations,"Previous Experience Working As A React.Js Developer. In-Depth Knowledge Of Javascript, Css, Html, Javascript, Typescriptknowledge Of React Tools Including React.Js, Webpack, Enzyme, Redux, And Flux. Experience With User Interface Design.Knowledge Of Performance Testing Frameworks Including Mocha And Jest. Experience With Browser-Based Debugging And Performance Testing Software.Db Experience In Creating Queries, Structure, Manage Tables. Troubleshooting & Demonstrable Testing Skillsproven Ability To Quickly Understand Functional Requirements And Technical Concepts.Experience With Tdd And Familiarity With Testing Frameworks, Ideally Cypress, Selenium And Pact.Exposure To Mobile Development Via React Native An Advantage.Github Portfolio An Advantage.","Css,Github,Javascript,React.Js,Debugging,Html",Posted 1 Day Ago,0 - 3 Yrs,Hyderabad,http://www.virtualwarein.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Reactjs,Sofster,"Reactjs (Opening Position  5) Job Brief We Are Looking For A Skilled React.Js Developer To Join Our Front-End Development Team. In This Role, Candidate Will Be Responsible For Developing And Implementing User Interface Components Using React.Js Concepts And Workflows Such As Redux, Flux, And Webpack. You Will Also Be Responsible For Profiling And Improving Front-End Performance And Documenting Our Front-End Codebase.Candidate Must Have 1-5 Years Of Experience In The Same. (Freshers Or 6 Months Can Also Apply)Required Skills: Must Have Sound Knowledge Of Javascript, Css, Html, And Front-End Languages.Expertise In To Use An Api With Reactjs.Good In The User Interface Design.Good Knowledge Of Tools Including React.Js, Flux, Web-Pack And Redux Etc.Willingness To Learn New Technologies And Should Be Able To Deliver On Time.","React.Js,Css,Html,Api,Javascript",Posted 2 Days Ago,1 - 5 Yrs,Mohali,http://www.sofster.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Ui Developer,Immidart Technologies Llp,"Ui Developer Primary Skillsproficient In Html5, Xhtml, Css, Css3 And Javascript.Require Thorough Knowledge Of Frameworks Like Bootstrap, Material And Other Responsive Frameworks.Good Knowledge On Sass And Less.Building Websites That Are Cleanly Coded, User-Friendly, Effective And Appealing.Strong Proficiency In Jquery Plugins And Other Ui Elementpreferred Skillsshould Know Design Guidelines, Coding Standards And Best Practices Of The Industry.","Css,Html5,Bootstrap,Javascript,Jquery",Posted 6 Days Ago,0 - 3 Yrs,Bengaluru,http://www.immidart.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Java Developer,Hashstudioz,"Must Have 3  Years Of Experience As Ui Developerproficiency In Html,Css.Hands On Experience Using Html,Css, Angularmust Have Familiarity With The Client Side Framework (Jquery | Angular - | Angular -   | React | Otherroles & Responsibilities :Develop User Interfaces, And Write Code To Support Cross-Device, Cross-Browser Compliant User Actions Based On Provided Requirements. Create Psd File And Convert Into The Html/Css.Focus Primarily On Front-End Development Using Html, Css, And Some Javascript.Comfortable With Using Other Frameworks Besides Jquery.Experience With Working To Ui Specifications.Utilize Team-Oriented Version Control Software (Git) In Accordance With Company Standards.To Write Neat Html For Web Pages, Emailers & Landing Pages.Cooperating With The Back-End Developer In The Process Of Building The Restful Api.Writing Tested, Idiomatic, And Documented Javascript, Html, Responsive Design, And Css.Testing The Site During Development For Usability And Fixing Any Bugsexperience3  Yearssalary3.5 - 6 Lac(S)","Css,Jquery,Javascript,Git,Html,Api",Posted 2 Days Ago,3 - 6 Yrs,Noida,http://www.hashstudioz.com,It Software : Software Products & Services,"Telecom,  It-Hardware/Networking",Software Engineer,AnyGraduate,,,
Front End Developer,Ajax Media Tech Pvt Ltd,"Front End Developer  Develop New User-Facing Featuresbuild Reusable Code And Libraries For Future Useensure The Technical Feasibility Of Ui/Ux Designsoptimize Application For Maximum Speed And Scalabilityassure That All User Input Is Validated Before Submitting To Back-Endcollaborate With Other Team Members And Stakeholdersskillsproficient Understanding Of Web Markup, Including Html5, Css3Basic Understanding Of Server-Side Css Pre-Processing Platforms, Such As Less And Sassproficient Understanding Of Client-Side Scripting And Javascript Frameworks, Including Jqueryhtml5,Css3,Javascript Libraries And Frameworks, Such As Angularjs, Knockoutjs, Backbonejs, Reactjs, Durandaljs","Css,Html5,Knockoutjs,Javascript,Jquery,Angularjs",Posted 6 Days Ago,3 - 6 Yrs,Chennai,https://www.ajaxmediatech.com/career,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Sr.  /  Jr. Web Designers,Softcom Technologies  ( Aptech Edu ),"Job Descriptionmust Have Knowledge Of Web Design/Graphic Design,Photoshop, Dream Viewer,Html, Html5, Css/Css3 And Responsive, Javascript & Jquery,Exceptional Creative And Innovative Layout Designing Of Web/Mobile Applications, Banner, Posters, Magazines, Brochures, Etc.Should Have Good English Communication Skills.Any Theme Integration With Any Framework Would Be Considered As A Plus Point Of That Candidate.Would Be Working Closely With Customers, Project Managers And Marketing Managers; Hence Should Be Capable Of Taking Independent Decisions Along With Good Written And Verbal English Communication Skills.","Css,Html5,Javascript,Jquery,Html",Posted Few Days Ago,0 - 3 Yrs,Vadodara,http://www.softcomtechno.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Ui Developer,Vibeosys Software,"Experience Of 2-4 Years In Designing Website Ui Is Desirableshould Have Worked On Html5 Responsive Designstrong Knowledge Of Css, Jquery, Javascript Is Requiredexposure Of Nodejs Or Angular Is Requiredwordpress Designing Or Wordpress Design Changes Would Be Considered As Plusmust Have Worked Independently On Designing Web Frontendgood To Have Skillsgraphic Designing Skills Like Photoshop, Illustrator, Etcgood Communication Skills","Css,Html5,Wordpress,Jquery,Javascript",Posted 6 Days Ago,2 - 4 Yrs,Pune,https://careers.vibeosys.com/,It Software : Software Products & Services,"Telecom,  It-Hardware/Networking",Software Engineer,AnyGraduate,,,
Front End Developer React,Ormae Llp,"Develop New User-Facing Featuresbuild Reusable Code And Libraries For Future Useensure The Technical Feasibility Of Ui/Ux Designsoptimize Application For Maximum Speed And Scalabilityassure That All User Input Is Validated Before Submitting To The Back End. Collaborate With Other Team Members And Stakeholdersskills And Qualifications:Proficient Understanding Of Web Mark-Up, Including Html5, Css3Basic Understanding Of Css Pre-Processing Platforms, Such As Less And Sassrock-Solid Understanding Of Javascript As We Don'T Stick To Any Framework As Such. Should Have Experience In React, Redux, Or Any Other State Management Library.Bonus If You Are Worked On Complex Uis Which Involved Drag & Drop Interactions. Good Understanding Of Asynchronous Request Handling, Partial Page Updates, And Ajax. Hands-On Experience In Optimizing The Ui Of An Application.Proficient Understanding Of Cross-Browser Compatibility Issues And Ways To Work Around Them.  Proficient Understanding Of Code Versioning Tools, Such As Git.Knowledge About Docker And Nginx Are Nice To Have And Adds As A Bonus Point.Requirementsyou Will Be Working With The Ui/Ux Designer And Bridge The Gap Between Graphical Design And Technical Implementation, Taking An Active Role On Both Sides And Defining How The Application Looks As Well As How It Works.Apply Only, If You Are Looking For A Job That Gives You An Enormous Opportunity For Learning And Growth.Benefitsperks & Benefits:Working With Young And Dynamic Teamcorporate Medical Insurance: 5L / Gpa 10L Coverageleave Carry Fwd/Leave Encashmentremote Working: Untill Covid Settlestravel/Onsite Opportunities Based On Project/Clientworking With Reputed Mathematician Dr. Amit Garg.Flexible Working Hours","Css,Html5,Ajax,Javascript,Docker,Git",Posted 6 Days Ago,2 - 10 Yrs,Bengaluru,http://www.ormae.com,It Software : Software Products & Services,Retailing,Software Engineer,AnyGraduate,,,
Web Designer Requirement Post,Iwebsoul,"We Are Hiring!!!Web Designer Requirement Postqualifications & Skills:1-3 Years Of Experienceample Knowledge Of Css & Css3 And Html & Html5, Javascript, Jqueryable To Work Independently And Have Knowledge Regarding Corss-Browser Compatibility, Web User Interface Design (Ui)Must Have An Energetic Approach Towards Team Work And Good Communication Skillsparticipate In Internal Client Calls And Understand The Proposed And Discussed Solution.Additional Skills:Basic Knowledge Of Search Engine Optimizationability To Manage Multiple Projects At A Timefamiliarity With Current Tech Happenings, Social Media & New Updatesnote - Please Send Your Resume On Career@Websouldesign.Com, Walk-In Will Not Be Entertained.","Css,Html5,Javascript,Jquery,Html",Posted 6 Days Ago,1 - 3 Yrs,Indore,https://www.iwebsoul.com/,It Software : Software Products & Services,"Telecom,  It-Hardware/Networking",Software Engineer,AnyGraduate,,,
Fullstack Developer,Virtualware Innovations,"3  Years Of Software Engineering Experience Primarily Leveraging Reactjs.Strong Engineering And Technical Background With Demonstrable Enterprise Development Experience Using Reactjs And Restful Apis.Deep Understanding Of Javascript/Typescript, Html5 And Css.Experience Using Redux, Web Workers And Pwas.Experience With Continuous Integration And Build (Ci/Cd) Process & Tools.Proven Ability To Quickly Understand Functional Requirements And Technical Concepts.Experience With Tdd And Familiarity With Testing Frameworks, Ideally Cypress, Selenium And Pact.Exposure To Mobile Development Via React Native An Advantage.Github Portfolio An Advantage.","Css,Github,Html5,Javascript,Softwareengineering",Posted 1 Day Ago,3 - 6 Yrs,Hyderabad,http://www.virtualwarein.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Php Developer,Abservetech Private Limited,"Skill Set:Should Have Good Knowledge On Any Cms Will Be An Added Advantage.Significant Experience In Building Web Applications & Services.Experience:0.6-3 Years Of Relevant Experience On Core Php, Html, Css, Javascript, And Jquery.Qualification: Mca, Be(Cs) And Bsc(Cs)","Css,Phpdeveloper,Php,Html,Javascript,Jquery",Posted 3 Days Ago,0 - 3 Yrs,Madurai,https://www.abservetech.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
Php Developer,Splendornet Technologies Pvt. Ltd.,"- Fresher Who Is Logically Strong, Willing To Learn And Stay Long With The Company Is Must Requirement- Knowledge Of Core Php Or Any Mvc Frameworks Of It Would Carry Additional Advantage- Knowledge Of Bootstrap, Html, Javascript, Jquery,... - Fresher Who ","Php,Html,Mvc,Bootstrap,Ajax,Javascript,Jquery",Posted 6 Days Ago,2 - 3 Yrs,Pune,http://www.splendornet.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Ui Developer,Pnr Software Solutions Private Limited,"Should Have An Experience Range Of 6-8 Years And Relevant Experience Of 3-4 Years.Should Have Strong Knowledge In Html5, Css3, Javascript, Saas And Expert In One Among Angular Js, React Js, Bootstrap, Node.Jsshould Have Basic Knowledge In Aem Or Any Cms Tool Integration With Front Endshould Be Aware Of Over All Application Architecture Of Current Project, Over All Project Flow Right From Requirement Understanding Till Go-Live.Preferably Worked In Agile, Bitbucket, Jira.","Html5,Aem,Bootstrap,Javascript,Node.Js",Posted 5 Days Ago,6 - 8 Yrs,Bengaluru,http://www.pnrsoftsol.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Graphic Designing/Animation/Web Designing,AnyGraduate,,,
Web Designer  /  Graphics Designer,Yawin Softwares Pvt.Ltd,"2.Web Designer / Graphics Designer :- - Require 1-3 Years Of Experience In Web Design And Development.- Should Have Knowledge Of Responsive Web Designs, Templates And Photoshop.- Well-Versed With Html, Css, Javascript, Jquery, Bootstrap, Photoshop, Angular Jskey Skill:- - Html, Css, Javascript, Jquery, Bootstrap, Photoshop, Angular Js","Css,Html,Graphics,Bootstrap,Javascript,Jquery",Posted 6 Days Ago,1 - 3 Yrs,Bengaluru,http://yawinsoftwares.com/career.html,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
React Js Developers,Ispg Technologies,"Description We Are Looking For Skilled React.Js Developers Responsible For Developing And Implementing User Interface Components Using React.Js Concepts And Workflows Such As Redux, Flux, And Webpack.Role & Responsibilities:Working With The Development Team On User Interface Ideas And Applicationsreviewing Application Requirements And Interface Designsidentifying Web-Based User Interactionsdeveloping And Implementing Highly-Responsive User Interface Components Using React Conceptswriting Application Interface Codes Using Javascript Following React.Js Workflowstroubleshooting Interface Software And Debugging Application Codesdeveloping And Implementing Front-End Architecture To Support User Interface Conceptsmonitoring And Improving Front-End Performancedocumenting Application Changes And Developing Updatesrequirements:Good Experience As A React.Js Developerin-Depth Knowledge In Javascript, Css, Html, And Front-End Languagesthorough Understanding Of React.Js Core Principles Along With React Router, Redux Workflows And In-Depth Knowledge On React Hooksgood Understanding Of Rest Apisexperience In Building Hybrid Cross Platform Applications (React-Native)Experience In User Interface Designtypescript Knowledge Is Preferredknowledge Of Performance Testing Frameworks Including Mocha And Jestexperience With Browser-Based Debugging And Performance Testing Softwareexcellent Troubleshooting Skillsexperience Level:2  Years","Rest,Css,Javascript,React.Js,Debugging,Html",Posted 5 Days Ago,2 - 5 Yrs,Cochin,,It Software : Software Products & Services,"Software Services,  It-Software",Software Engineer,AnyGraduate,,,
Front End Developers ( Reactjs Wordpress- 2  Years ),Technopark Trivandrum,"Front End Developers(Reactjs Wordpress- 2  Years)Posted On:10/11/2023Closing On:30/11/2023Contact Email:Jobs@Amstorglobal.Combrief Description :Work Experience:2 3 Yearsjob Type: Full-Timeremote/Calicutsalary: 20,000.00 - 50,000.00 Per Monthrequirements: Proficient In Html, Css, And Javascript. Strong Understanding Of Responsive Web Design Principles. Knowledge Of Front-End Frameworks And Libraries (E.G., React, Angular, Vue) Is A Plus. Ability To Work Collaboratively In A Team Environment. Strong Problem-Solving And Analytical Skills. Excellent Communication And Interpersonal Abilities. Detail-Oriented And Committed To Delivering High-Quality Work.Essential Skillset/S:Html, Css, Javascript, Jquery, Json, Reactjs,Wordpresspreferred Skillshtml, Css, Javascript, Jquery, Json, Reactjs,Wordpress","Html,Css,Javascript,Reactjs,Wordpress,Json,Jquery",Posted 4 Days Ago,2 - 3 Yrs,Calicut,,It Software : Software Products & Services,"Software Services,  It-Software",Software Engineer,AnyGraduate,,,
Senior Angularjs Developer,V12 Consulting,"Senior Angularjs Developer : Based In Gurgaon The Senior Developer Will Be Responsible For Developing Web Applications Using Angular.Js , React.Js And/Or Other Javascript Frameworks.Qualification: At Least 3 Years Of Javascript Development Experience Using One Or More Of Backbonejs/Angularjs/Hands On Experience In Html5, Css3, Less Or Scssknowledge Of The Financial Services Industry, Specifically The Alternative Asset Management Arena A Plus","React.Js,Html5,Angularjs,Javascript",Posted 6 Days Ago,3 - 6 Yrs,Gurgaon,http://www.v12c.net,It Software : Software Products & Services,"Financial Services/Stockbroking,  Banking",Software Engineer,AnyGraduate,,,
Sql Developer,Headhuntersinc Consultancy Private Limited,"Greetings From Head Hunters Inc,We Are Looking Into A Interested Candidates With Good Hands On Interest And Ample Amount Of Energy And Interest To Work In A Productive Exposure For A Process Into Sql Development Process.Work Location : Chennaiposition : Sql Developer ( Permanent)Experience : 2.5 Years Plusskill Sets :Very Good Knowledge In Ms-Sql Store Procedures, View & Triggers Need To Know Query Optimization. Knowledge In Ssrs & Crystal Reportsnotice Period : Immediate Candidates Are Welcome  Negotiable Notice Period With A Month","Sqldevelopment,Ssrs,Sqldeveloper,Triggers,Sql",Posted Few Days Ago,5 - 8 Yrs,Chennai,http://www.headhuntersinc.in/,It Software : Software Products & Services,Consulting Services,Database Administration (Dba),"ME/M.Tech./MS(Engg/Sciences)




AnyGraduate",,,
Sql Developer,Rheinbrücke It Consulting Pvt Ltd,"We Are Looking For An Experienced Microsoft Sql Programmer To Work With A Team Of Diligent Development Professionals And Help In Improving Customer Satisfactionresponsibilitiesdesign, Code And Test New Sql Stored Procedures And Ssis Packagestroubleshoot, Maintain And Improve Existing Codeminimum 5 Years Of Industry Experience Developing With Ms Sql Server 2008 Or Higherability To Create And Modify Complex Ssis Packagesability To Create And Modify Complex T-Sql Stored Proceduresexperience In Performance Tuning, Analysing Execution Plansgood Knowledge Of Data Warehouse Conceptsexperience With Advanced Bi And/Or Olap Toolsexcellent Oral And Written Communication Skillsqualificationsany It Related Bachelors Degree","Bi,T-Sql,Sql,Writtencommunication,Sqldeveloper",Posted 6 Days Ago,5 - 8 Yrs,Chennai,http://www.rheincs.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"ME/M.Tech./MS(Engg/Sciences)




AnyGraduate",,,
Sql-Developer,Connecting 2 Work,"We Are Looking For Sql-Developer6  Years Experiencejob Requirement-6  Years Of It Experience In Design, Development And Deployment Of Sql Based Applications.-Excellent In Development And Implementation Of Applications Using Microsoft Sql Server-Expert Level Knowledge In Vba And Being Able To Understand Vba Code, Make Changes And Improvements-Experienced In Designing And Implementation Of Relational And Multidimensional Databases.-Creating And Managing Database Objects Like Tables, Views, Store Procedures, Triggers, Indexes, Functions.-Experience With Data Migration Tools.-Dba Experience Will Be A Plus-Experience In Error Handling, Troubleshooting And Performance Tuning By Using Sql Tools.-Have Good Communication And Client Interaction Skills","Triggers,Sql,Database",Posted Few Days Ago,6 - 9 Yrs,Thiruvananthapuram,http://www.connecting2work.com,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
Sql Administrator,Alpha E-Barcode Solution Pvt. Ltd,"Sql Administratorexperience : 0 To 5 Yearsresponsibilitiesmanage Sql Server Databasesconfigure And Maintain Database Servers And Processesmonitor System'S Health And Performanceensure High Levels Of Performance, Availability, Sustainability And Securityanalyse, Solve, And Correct Issues In Real Timeprovide Suggestions For Solutionsrefine And Automate Regular Processes, Track Issues, And Document Changes","Security,Databaseservers,Sqlserver,Sql",Posted Few Days Ago,2 - 5 Yrs,Ahmedabad,http://www.alphaebarcode.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Application Programming,AnyGraduate,,,
Sql Developer,Ixia Solutions Llp,"Job Profile: Knowledge Of Tools And Methods Used To Facilitate Effective Data Architecture And Data Management Such As Sql Dml And Ddl, Pl/Sql, T/Sql, Enterprise Architectknowledge, Experience And Success In Management Of Complex Data Architecture And Data Management Projects.Knowledge Of Data Management And Planning Including Use Of Tools And Techniques For Data Modeling, Database Design, Database Administration, Metadata Management, And Data Quality Assurance.Holds Overall, Senior Technical Level Responsibility For Analyzing And Understanding Database Designs And Writing Complex Queries In Sql Server For Data Transformationunderstanding Application Design As It Relates To Databasehas Experience With Sql Server Integration Servicesexpertise In Designing Database Structureshands On Experience In Writing Sql Queriesdeep Understanding Of Relational Dbms And Sqlrequired Technical Skills: Data Modeling Skillsmicrosoft Sql Server (Database Development, Integration Services, Data Warehousing, Data Modelling)Microsoft .Net Framework (Preferred)Experience With Data Migration Projects","Dml,Datawarehousing,Dbms,Sql,Databasedevelopment,Database,Microsoft.Net,Sqldeveloper,Pl/Sql,Technicalskills,Ddl",Posted 6 Days Ago,0 - 3 Yrs,"NaviMumbai,Mumbai",https://www.ixiasolutions.com/pages/careers.html,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Sql Developer,Intellinet Systems Pvt Ltd,"Jobtitle:- Sql Developerno. Of Vacancies:- 2Experience:- Minimum 6-10 Years Of Experiencesalary:- 6  12 Lakhsjob Location- Jmd Megapolis, Sohna Road, Sector 48, Gurugramjob Timings- Monday To Friday  10Am To 7Pmeducation- B.E / Mcaskills. :- Create Databases With Efficient Structuresshould Be Confident Writing Optimized Queries, Views, And Triggers For Integration With Other Applications.Maintain High Standards Of Data Quality And Integrityunderstand Issues Related To Network Performance And Securityadd On Experience On Reporting And Business Intelligence Tools Like Microsoft Sql Server Reporting Services (Ssrs) Will Be Preferredexperience With Nosql Database Systems, Such As Mongodb And Couchdb Will Be Preferredexperience Maintaining Database On Cloud Service Providers Like Amazon Aws And Microsoft Azure Will Be Preferredjob Desc /Resp. :- Incumbent Must Have Experience Writing Complex Sql Queries / Procedures Involving Multiple Tables, Joins, And Sub Queriesmust Have Experience Writing All Type Of Queries Select, Insert, Update & Deletemust Have Experience Working On All The Phases Of A Software Development Lifecyclemust Be Confident And Have Required Expertise To Optimize Any Querymust Have Exposure And Hands On Experience Using Different Tools Required For Optimizing Queriesadded Experience Writing Queries For Oracle Will Be Preferred But Not Mandatorymust Have Hand On Experience Writing / Creating Sql Jobs For Data Integrationmust Have Experience Maintaining High Volume And Large Size Production Databasesmust Be Well Aware Of Industry Best Practices And Tools For Writing Scalable High Performance Queries","Oracle,Microsoftazure,Triggers,Nosql,Sql,Security,Database,Ssrs,Sqldeveloper,Mongodb,Couchdb",Posted Few Days Ago,6 - 10 Yrs,Gurgaon,https://www.intellinetsystem.com/current-opportunities.htm,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




AnyGraduate",,,
Sql Developer,Metaphor Consulting,"Location: Jamshedpur Experience: 0 - 2 Years  1. Good Knowledge In Basic Query .2. Hands On Training Experince In Basic Query Of Select, Modify, Delete, Diaplay, Aulter, Truncate.3. Provide Technical Support For Enterprise-Level Applications, Referring To General Questions Of Users And Trouble Of Tickets.4. Document Preparation Towards Issue Troubleshooting & Resolution.5. Follow Best Practices For Change Control Of Proposed Solutions To Users.6. Good Knowledge Of Application Maintenance Support.7. Should Be Able To Handle Clarify The User Doubt During Requirement Gathering.8. Able To Resolve The Query Independentlyqualification Be / B Tech / Diploma / Bca / B.Sc / It Or Equivalent (Candidate Should Not Have Any Gaps During Education And Career)","Sqldeveloper,Troubleshooting,Applicationmaintenance",Posted Few Days Ago,0 - 2 Yrs,Jamshedpur,http://www.metaphorconsulting.in,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Business/Systems Analysis,AnyGraduate,,,
Sql Developer,Rapturous,"We Are Looking For The Sql Expertise (Ms-Sql 2008, Ms-Sql 2012) Who Can Guide The Entire Team On Sql Front In Terms Of Best Practices, Identifying The Code Issues During Code Review, Contributing In Design And Development, Providing Solutions To Different Sql Technical Challenges And Implementation, Optimizing The Sql Queries And Objects To Improve The Performance, Evaluate The New Features In Sql And Performing Poc Etc.The Candidate Should Have Good Hands On Experience Of Design, Development And Support.Should Be Flexible To Work In Support.Application Of Software Development Lifecycle Sdlc And Software Maintenance Lifecycle Smlc.Need To Work In Shift.Experience In Vb.Netasp.Net 3.54.0 And Above, Sql 2005,2008,2012 .Net Web Services, Javascript, Xml, Jquery Strong In Object Oriented Concepts And Web Technologies.Job Responsibilities Analyzing Requirements, Developing, Debugging , Troubleshooting, Fixing Issues And Client Communication.Create Entity Relationship (Er) Diagrams To The Proposed Databasecreate Database Objects Such As Tables, Views, Stored Procedures, Triggers Etc.Maintain Referential Integrity, Domain Integrity And Column Integrity By Using The Available Options Such As Constraints Etc.Identify Columns For Primary Keys In All The Tables At The Design Time And Create Them.Create Functions To Provide Custom Functionality As Per The Requirements.Be Aware Of Potential Blocking, Deadlocking And Write Code To Avoid Those Situations.Endure That The Code Is Written Keeping In Mind Any Security Issues Such As Sql Injection.Develop Reports In Sql Server Reporting Services.Design, Develop And Deploy Ssis Packages.Identify And Write Best Possible Code In Case Of New Deployments Or When Rewriting Code When Migrating To Newer Version Of Sql Server.Participate In Discussions Involving The Application Creation And Understand The Requirements And Provide The Back-End Functionality For The Applications.Participate In Development And Creation Of Data Warehouses.Create Cubes In Sql Server Analysis Services.Education And/Or Experience:Science Graduate Along With One Year Certificate From College Or Technical School; Or Three To Six Months Related Experience And/Or Training; Or Equivalent Combination Of Education And Experience.Language Skills:Ability To Read, Analyze, And Interpret General Business Periodicals, Professional Journals, Technical Procedures, Or Governmental Regulations. Ability To Write Reports, Business Correspondence, And Procedure Manuals. Ability To Effectively Present Information And Respond To Questions From Groups Of Managers, Clients, Customers, And The General Public.Mathematical Skills :Ability To Calculate Figures And Amounts Such As Discounts, Interest, Commissions, Proportions, Percentages, Area, Circumference, And Volume. Ability To Apply Concepts Of Basic Algebra And Geometry.Reasoning Ability :Ability To Solve Practical Problems And Deal With A Variety Of Concrete Variables In Situations Where Only Limited Standardization Exists. Ability To Interpret A Variety Of Instructions Furnished In Written, Oral, Diagram, Or Schedule Form.Desired Profile:Total Experience : 2 To 5 Yrsexperience:2 - 3 Years","Jquery,Sql,Database,Security,Xml,Sqldeveloper,Debugging,Vb,Triggers,Javascript,Webtechnologies,.Net",Posted 6 Days Ago,2 - 5 Yrs,Kolkata,http://www.rapturous.co.in,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
Sql Dba,Amiable Services,"Database Administration Level 3 Support Experience (Installation, Configuration, Patching, Upgrade, Sev1 & Sev2 Incidents) Experience In Production Support For Sql Server 2008 R2 Onwards Working With Multiple Technology Teams, Vendors, Customers For Incident Resolution Working With Multiple Technology Teams For Change Review, Cip Creation And Implementation Working With Mulitple Stakeholders On Major Incident Management (Sev1 & Sev2 Tickets) Performance Troubleshooting And Tuning Experience On Supporting Mirroring, Replication, Sql Server Clustering, Always-On & Log Shipping Backup And Recovery Using Veritas Netbackup, Snapmanager Backup. Experience On Avamar Backup Is A Bonus Good Team Player Good Softskills Are A Must (Written And Verbal Communication) Ability To Work In A 24X7 Support Model (Rotation Basis)","Replication,Recovery,Patching,Databaseadministration,Sqldba,Logshipping,Mirroring",Posted 2 Days Ago,0 - 3 Yrs,Pune,http://www.amiableservices.com,It Software : Software Products & Services,Consulting Services,Database Administration (Dba),AnyGraduate,,,
Pl-Sql,"Ltimindtree Ltd.
     (More Jobs)","5+ Years Of Experience In All Phases Of Sdlc Including Requirement Gathering, Analysis, Application Design, Development, Testing, Implementation And Maintenance.
• Extensive Sql And Pl/Sql Programming Experience Including Packages, Stored Procedures, Functions, Triggers, Indexes And Exception Handling. Create Database Objects Like Tables, Views, Sequences, Synonyms, Indexes Using Oracle Tools Like Sql*Plus, Sql Developer, Toad.
• Strong Working Knowledge Of Loading Data Using Sql* Loader And Pl/Sql Using Different File Format.
• Extensive Experience In Trouble Shooting, Query Optimization And Performance Tuning Use Of Explain Plans.
• Experience In Using The Features Ref-Cursors, Pl/Sql Tables, Materialized Views, Dynamic Sql And Oracle Rac.
• Experience To Write Scheduler Jobs And Troubleshoot Issue If Any Failures.
• Analyze Application Requirements And Provide Recommended Design. Support Code Migration From Development To Staging Environment.
• Write Complex Sql Queries And Pl/Sql Procedures To Extract Data From Various Source Tables.
• Ability To Work Independently And As Part Of A Team, Deliver Under Pressure And Tight Deadlines","Pl-Sql,Sdlc,Dynamicsql,Oraclerac,Sql,Refcursor,Datatesting,Dataimplementing,Troubleshooting",Posted Few Days Ago,5 - 10 Yrs,(MoreJobs),,It Software : Software Products & Services,"It-Hardware/Networking,  It-Software","Application Programming,Database Administration (Dba)",AnyGraduate,,,
